Time	total	bad	good
2023-06-23 06:12:00	1.5186153846153847	0.0	1.5186153846153847
2023-06-23 06:13:00	1.5696923076923077	0.0	1.5696923076923077
2023-06-23 06:14:00	1.6207692307692307	0.0	1.6207692307692307
2023-06-23 06:15:00	1.671846153846154	0.0	1.671846153846154
2023-06-23 06:16:00	1.722923076923077	0.0	1.722923076923077
2023-06-23 06:17:00	1.774	0.0	1.774
2023-06-23 06:18:00	1.825076923076923	0.0	1.825076923076923
2023-06-23 06:19:00	1.876153846153846	0.0	1.876153846153846
2023-06-23 06:20:00	1.927230769230769	0.0	1.927230769230769
2023-06-23 06:21:00	1.978307692307692	0.0	1.978307692307692
2023-06-23 06:22:00	2.0293846153846156	0.0	2.0293846153846156
2023-06-23 06:23:00	2.080461538461538	0.0	2.080461538461538
2023-06-23 06:24:00	2.1315384615384616	0.0	2.1315384615384616
2023-06-23 06:25:00	2.1826153846153846	0.0	2.1826153846153846
2023-06-23 06:26:00	2.2336923076923076	0.0	2.2336923076923076
2023-06-23 06:27:00	2.2847692307692307	0.0	2.2847692307692307
2023-06-23 06:28:00	2.3358461538461537	0.0	2.3358461538461537
2023-06-23 06:29:00	2.3869230769230767	0.0	2.3869230769230767
2023-06-23 06:30:00	2.4379999999999997	0.0	2.4379999999999997
2023-06-23 06:31:00	2.489076923076923	0.0	2.489076923076923
2023-06-23 06:32:00	2.5401538461538458	0.0	2.5401538461538458
2023-06-23 06:33:00	2.5912307692307692	0.0	2.5912307692307692
2023-06-23 06:34:00	2.6423076923076922	0.0	2.6423076923076922
2023-06-23 06:35:00	2.6933846153846153	0.0	2.6933846153846153
2023-06-23 06:36:00	2.7444615384615383	0.0	2.7444615384615383
2023-06-23 06:37:00	2.7955384615384613	0.0	2.7955384615384613
2023-06-23 06:38:00	2.8466153846153843	0.0	2.8466153846153843
2023-06-23 06:39:00	2.8976923076923073	0.0	2.8976923076923073
2023-06-23 06:40:00	2.948769230769231	0.0	2.948769230769231
2023-06-23 06:41:00	2.9998461538461534	0.0	2.9998461538461534
2023-06-23 06:42:00	3.050923076923077	0.0	3.050923076923077
2023-06-23 06:43:00	3.102	0.0	3.102
2023-06-23 06:44:00	3.153076923076923	0.0	3.153076923076923
2023-06-23 06:45:00	3.2041538461538455	0.0	3.2041538461538455
2023-06-23 06:46:00	3.255230769230769	0.0	3.255230769230769
2023-06-23 06:47:00	3.3063076923076924	0.0	3.3063076923076924
2023-06-23 06:48:00	3.357384615384615	0.0	3.357384615384615
2023-06-23 06:49:00	3.4084615384615384	0.0	3.4084615384615384
2023-06-23 06:50:00	3.459538461538461	0.0	3.459538461538461
2023-06-23 06:51:00	3.5106153846153845	0.0	3.5106153846153845
2023-06-23 06:52:00	3.561692307692307	0.0	3.561692307692307
2023-06-23 06:53:00	3.6127692307692305	0.0	3.6127692307692305
